J.uAcm2_0.63_initialCA,¦Ö,Ne,r£¨2+£©,VNe,Mn,Ni,Mg,Ca,Fe,La,Y,In
477.5866667,1.438,38.1,1.016,5.7,0,0.4,0,0.1,0,0.3,0.2,0
301.7541905,1.332,35.6,0.923,2.6,0,0,0.4,0,0,0.3,0.1,0.2
132.0988095,1.376,43.8,1.231,3,0,0,0,0,0,0.1,0.6,0.3
190.0980952,1.631,31.5,0.85,7.1,0,0.6,0.1,0,0,0.1,0.2,0
259.1195952,1.346,26.7,0.919,4.1,0,0,0.1,0.3,0.3,0,0.3,0
325.8573095,1.41,25.3,0.847,4.5,0,0,0,0.5,0.4,0,0,0.1
256.0609524,1.592,43.5,1.031,4.3,0,0.2,0,0.1,0,0.2,0,0.5
168.207619,1.38,39,0.94,3.4,0,0.1,0.3,0,0,0.4,0,0.2
274.6657143,1.281,47.3,1.16,2.9,0,0,0.1,0,0,0.5,0.2,0.2
378.5338095,1.268,37,0.984,3.4,0,0.1,0.3,0,0,0.4,0.2,0
206.9266048,1.608,40.4,0.952,5,0,0,0,0,0.4,0.2,0.1,0.3
87.56647619,1.205,34.5,0.88,2.5,0,0,0.5,0,0,0.5,0,0
561.7557143,1.199,35.8,1.14,3.4,0,0.1,0,0.3,0,0.2,0.4,0
459.2546667,1.174,40.7,1.263,2.9,0,0,0,0.1,0,0.2,0.7,0
287.3028571,1.274,43.7,1.164,4.1,0.1,0.1,0,0,0,0.4,0.4,0
84.90745238,1.612,23.4,0.674,6.2,0,0,0.1,0.2,0.7,0,0,0
180.8138095,1.391,37.5,0.985,2.7,0,0,0.3,0,0,0.2,0.2,0.3
262.1246262,1.457,48.9,1.131,3.5,0,0,0,0,0.1,0.4,0.1,0.4
438.4307357,1.344,37.2,1.085,2.6,0,0,0,0.4,0,0.1,0.1,0.4
243.3442857,1.764,41.4,0.943,5.8,0,0.4,0,0,0,0.1,0,0.5
259.525119,1.524,25.1,0.759,5.1,0,0,0.1,0.3,0.5,0,0,0.1
344.2709524,1.531,33.4,0.961,6.4,0,0.5,0,0.1,0,0.1,0.3,0
268.2681452,1.311,40.1,1.001,2.7,0,0,0.3,0,0,0.4,0.1,0.2
773.9742857,1.335,39.1,1.043,4.9,0,0.3,0,0.2,0,0.4,0.1,0
17.46995238,1.466,43.9,1.156,2.9,0,0,0,0.1,0,0.1,0.3,0.5
189.447619,1.363,42.5,1.089,4.7,0,0.1,0,0,0.2,0.4,0.3,0
295.7904762,1.351,39.4,1.083,4.2,0.3,0,0,0,0,0.2,0.4,0.1
527.9161905,1.289,26.8,0.913,3,0.1,0,0.4,0,0,0,0.5,0
151.8232857,1.577,39.5,1.003,2.7,0,0,0.1,0.2,0,0,0,0.7
986.7242857,1.399,38.7,1.14,3.3,0.1,0,0,0.1,0,0,0.5,0.3
298.3060952,1.498,26.8,0.726,2.4,0,0,0.6,0,0,0,0,0.4
177.1818095,1.498,25.2,0.744,4,0,0,0.3,0.2,0.3,0,0,0.2
391.8371429,1.715,28.5,0.789,7.7,0,0.7,0,0.2,0,0,0,0.1
299.8230238,1.261,40.9,1.191,2.9,0,0,0.1,0,0,0.2,0.6,0.1
397.4414286,1.733,45.3,1.021,2.9,0,0,0.1,0,0,0,0,0.9
461.725,1.498,47.7,1.076,4.1,0.1,0.1,0,0,0,0.4,0,0.4
324.9261905,1.227,38.2,1.037,4,0.3,0,0,0.2,0,0.4,0.1,0
536.6119048,1.224,30.9,1.017,3.9,0,0.2,0,0.5,0,0.2,0.1,0
461.8928571,1.345,27.8,0.891,3,0.1,0,0.4,0,0,0,0.4,0.1
376.7271429,1.47,25.4,0.832,5.4,0,0.4,0.2,0.2,0,0,0.2,0
285.588481,1.093,24.3,0.98,2.7,0,0,0,0.8,0.1,0.1,0,0
244.8085714,1.385,51.7,1.155,3.7,0,0.1,0,0,0,0.6,0,0.3
273.2809524,1.571,42.3,1.045,5.1,0,0.3,0,0,0,0.2,0.2,0.3
467.9104762,1.583,28.6,0.741,4.6,0.3,0.1,0.3,0,0,0,0,0.3
335.8334286,1.254,36.1,1.073,2.5,0,0,0,0.5,0,0.2,0,0.3
252.8137214,1.374,26.6,0.767,2.4,0,0,0.6,0,0,0.1,0.1,0.2
307.1080952,1.466,48.8,1.097,4.4,0,0.2,0,0,0,0.5,0,0.3
153.6731429,1.387,46.9,1.053,4.5,0,0,0,0,0.3,0.6,0,0.1
471.2071429,1.581,40.1,1.045,3.5,0,0.1,0,0.2,0,0,0.1,0.6
439.6693333,1.197,50.3,1.21,3.5,0,0,0,0,0.1,0.7,0.2,0
140.5651905,1.187,25,0.958,2.2,0,0,0.1,0.7,0,0,0,0.2
377.5166667,1.604,36,0.97,5,0,0.3,0.1,0,0,0,0.3,0.3
329.6128571,1.555,43.5,1,4.3,0,0.2,0.1,0,0,0.3,0,0.4
26.28528571,1.477,31.3,0.804,2.5,0,0,0.5,0,0,0.1,0,0.4
232.1532619,1.082,44.1,1.189,2.7,0,0,0,0.3,0,0.6,0.1,0
230.1193571,1.166,44.4,1.12,2.8,0,0,0.2,0,0,0.6,0.2,0
439.1604762,1.73,35.6,0.845,6.4,0,0.5,0.1,0,0,0.1,0,0.3
268.2852381,1.409,32.1,0.823,2.5,0,0,0.5,0,0,0.2,0,0.3
504.84,1.154,32.3,1.12,2.5,0,0,0,0.5,0,0.1,0.3,0.1
276.002381,1.555,31.1,0.785,5.5,0,0.4,0.3,0,0,0.2,0,0.1
301.2219048,1.331,23.5,0.75,3.1,0,0.1,0.6,0,0,0.1,0.2,0
201.4661905,1.501,31.3,0.933,4.9,0,0.3,0.2,0,0,0,0.4,0.1
349.5185714,1.292,33.4,0.99,3.4,0,0.1,0.3,0,0,0.2,0.4,0
454.1575476,1.42,45.6,1.119,2.8,0,0,0,0.2,0,0.3,0,0.5
173.6161905,1.372,30.8,0.974,3.4,0,0.1,0.3,0,0,0,0.5,0.1
630.8402381,1.751,43.5,0.982,5.1,0,0.3,0,0,0,0.1,0,0.6
498.1619048,1.472,34,1.032,5.2,0,0.1,0,0,0.3,0,0.6,0
285.8519048,1.22,38.5,0.979,3.1,0.1,0,0.3,0,0,0.5,0.1,0
205.3402929,1.46,43.8,0.987,5,0,0,0,0,0.4,0.5,0,0.1
156.1197619,1.128,24.1,0.983,2.3,0,0,0.2,0.5,0,0,0.3,0
178.7471429,1.22,39,1.3,3,0,0,0,0,0,0,1,0
415.7538095,1.318,33.3,1.014,4.5,0.4,0,0,0.1,0,0.1,0.4,0
63.1807381,1.459,36.1,1.071,4.5,0,0,0,0,0.3,0,0.6,0.1
790.9161905,1.131,29.9,1.079,2.9,0.1,0,0,0.5,0,0.1,0.3,0
5.468271429,1.568,42.2,1.084,2.8,0,0,0,0.2,0,0,0.1,0.7
2001.190476,1.567,28.4,0.811,5.8,0.1,0,0.1,0,0.5,0,0.3,0
334.7185714,1.277,28.6,0.91,3,0.1,0,0.4,0,0,0.1,0.4,0
172.8409762,1.593,47.3,1.093,3.5,0,0,0,0,0.1,0.2,0.1,0.6
423.4057143,1.601,39.2,0.917,5.6,0.3,0.2,0,0,0,0.2,0,0.3
204.7715,1.19,40.8,1.126,2.8,0,0,0.2,0,0,0.4,0.4,0
304.5261905,1.292,32.6,1.009,3.6,0.2,0,0.2,0,0,0.1,0.5,0
528.5709524,1.542,33.2,0.824,4.8,0,0.3,0.3,0,0,0.2,0,0.2
411.343881,1.268,33.1,1.119,3.3,0,0,0.1,0.1,0.1,0,0.7,0
254.4804762,1.432,43.7,0.993,4.9,0.1,0,0,0,0.3,0.5,0,0.1
206.5385714,1.442,41,1.105,3.8,0.2,0,0,0,0,0.1,0.4,0.3
446.0890476,1.845,38.5,0.885,6.5,0,0.5,0,0,0,0,0,0.5
556.8388095,1.598,31.9,0.897,5.5,0,0.4,0,0.3,0,0,0,0.3
535.1947619,1.354,41.9,1.2,2.9,0,0,0,0.1,0,0.1,0.5,0.3
188.9810405,1.688,37.8,0.936,5,0,0,0,0,0.4,0,0.2,0.4
516.5663333,1.128,42.4,1.226,2.8,0,0,0,0.2,0,0.4,0.4,0
325.73,1.36,21.5,0.645,2.7,0.1,0,0.7,0,0,0.1,0,0.1
210.1929595,1.566,31.1,0.865,4.7,0,0,0,0.3,0.4,0,0,0.3
551.1042857,1.363,36.8,1.096,4.4,0.1,0,0,0,0.2,0.1,0.6,0
182.0690476,1.592,22.8,0.694,6.4,0,0.4,0.2,0.2,0.2,0,0,0
241.0426619,1.362,50.1,1.166,2.9,0,0,0,0.1,0,0.5,0,0.4
203.1219048,1.209,38.5,1.081,3.3,0,0.1,0,0.4,0,0.4,0,0.1
348.7086429,1.052,33,1.105,2.4,0,0,0,0.6,0,0.3,0.1,0
583.7985714,1.515,28.6,0.779,4.8,0.5,0,0.2,0,0,0,0.1,0.2
230.7419048,1.265,30.4,0.907,3,0.1,0,0.4,0,0,0.2,0.3,0
452.5833333,1.473,32.7,0.923,4.5,0.4,0,0.1,0,0,0,0.3,0.2
245.6681095,1.255,28.5,1.007,3.1,0,0,0.2,0.2,0.1,0,0.5,0
278.4138595,1.376,42.8,1.144,2.8,0,0,0,0.2,0,0.2,0.2,0.4
111.532381,1.519,25.9,0.771,4.7,0,0.3,0.4,0,0,0,0.2,0.1
260.2771095,1.386,23.2,0.788,4,0,0,0.3,0.2,0.3,0,0.2,0
387.932381,1.226,45.2,1.159,3.8,0.2,0,0,0,0,0.5,0.3,0
141.1699048,1.394,22.4,0.72,2.8,0,0,0.5,0.2,0.1,0,0,0.2
324.3652381,1.319,24.5,0.766,3.3,0.2,0,0.5,0,0,0.1,0.2,0
119.2417524,1.299,41.9,0.998,2.7,0,0,0.3,0,0,0.5,0,0.2
418.087619,1.466,27.1,0.766,2.9,0.1,0,0.5,0,0,0,0.1,0.3
306.54,1.351,45.9,1.057,4.3,0,0.2,0.1,0,0,0.6,0,0.1
482.7552381,1.459,27.6,0.801,4.8,0.5,0,0.2,0,0,0,0.2,0.1
157.5392833,1.512,41.2,1.106,2.8,0,0,0,0.2,0,0,0.2,0.6
345.6,1.372,41.4,0.979,4.2,0,0.2,0.2,0,0,0.5,0,0.1
273.4872143,1.508,22.2,0.632,3.4,0,0,0.6,0,0.2,0,0,0.2
351.6860476,1.164,37,1.235,2.8,0,0,0,0.2,0,0.1,0.7,0
215.2919048,1.793,31.4,0.798,7.8,0,0.7,0,0.1,0,0,0,0.2
585.8404762,1.562,29,0.788,4,0,0.2,0.4,0,0,0,0.1,0.3
258.3678619,1.396,20.2,0.676,3.4,0,0,0.6,0,0.2,0,0.2,0
78.27895238,1.446,26.4,0.79,3.2,0,0.1,0.5,0,0,0,0.2,0.2
19.19319048,1.289,45.9,1.197,3.5,0,0,0,0,0.1,0.4,0.4,0.1
232.0457143,1.295,44.9,1.079,4.3,0,0.2,0.1,0,0,0.6,0.1,0
252.6085714,1.273,44,1.206,3.4,0.1,0,0,0,0,0.3,0.5,0.1
179.7795238,1.444,43,1.212,3,0,0,0,0,0,0,0.6,0.4
318.9438095,1.289,31.7,0.925,3.5,0.2,0,0.3,0,0,0.2,0.3,0
197.6500714,1.612,25,0.656,4.6,0,0,0.4,0,0.4,0,0,0.2
806.1269048,1.548,23.9,0.666,4.3,0.1,0.2,0.5,0,0,0,0,0.2
329.0333333,1.393,36.9,0.901,4.1,0,0.2,0.3,0,0,0.4,0,0.1
435.9552381,1.605,41.4,0.992,5,0,0.3,0,0.1,0,0.2,0,0.4
469.2157143,1.141,33.6,1.107,3,0.1,0,0,0.4,0,0.2,0.3,0
110.3928095,1.465,30.8,0.896,3.2,0,0.1,0.2,0.3,0,0,0,0.4
322.0042857,1.633,23.1,0.625,5.5,0,0.2,0.4,0,0.3,0,0,0.1
265.6515381,1.254,38.1,1.247,2.9,0,0,0,0.1,0,0,0.8,0.1
181.7214286,1.202,43.9,1.141,3.3,0.1,0,0.1,0,0,0.5,0.3,0
424.4069524,1.522,44.9,1.134,2.9,0,0,0,0.1,0,0.1,0.2,0.6
189.8247619,1.541,40.9,0.929,5.7,0,0.1,0,0,0.4,0.4,0,0.1
104.2852143,1.11,29.5,1.145,2.5,0,0,0,0.5,0,0,0.5,0
336.9957048,1.232,35.2,1.129,2.6,0,0,0,0.4,0,0.1,0.3,0.2
558.563019,1.286,41.7,1.132,2.7,0,0,0,0.3,0,0.3,0.1,0.3
231.8171429,1.755,31.7,0.809,7.1,0,0.6,0.1,0,0,0,0.1,0.2
248.2219048,1.456,23.4,0.667,3.8,0,0.2,0.6,0,0,0.1,0,0.1
381.185381,1.624,43.2,1.062,2.8,0,0,0,0.2,0,0,0,0.8
253.572819,1.24,44.4,1.182,2.8,0,0,0,0.2,0,0.4,0.2,0.2
495.2890476,1.456,44.3,1.017,5.5,0.1,0.3,0,0,0,0.5,0,0.1
175.8759143,1.501,36.1,0.949,5.5,0,0,0,0,0.5,0.2,0.3,0
153.8080952,1.345,36.9,1.043,3.3,0,0.1,0,0.4,0,0.2,0,0.3
395.9095238,1.35,45.4,1.118,3.8,0.2,0,0,0,0,0.4,0.2,0.2
376.7551905,1.122,26.7,1.061,2.3,0,0,0,0.7,0,0,0.2,0.1
479.6774762,1.312,31.6,1.026,2.4,0,0,0,0.6,0,0,0,0.4
332.2710714,1.194,47.1,1.232,2.9,0,0,0,0.1,0,0.5,0.3,0.1
237.6580952,1.515,25.3,0.729,3.9,0,0.2,0.5,0,0,0,0.1,0.2
321.847119,1.226,51.7,1.204,2.9,0,0,0,0.1,0,0.7,0,0.2
392.9228571,1.52,42.9,1.027,3.7,0.2,0,0,0.1,0,0.2,0,0.5
442.8480952,1.301,34.8,0.94,4,0.3,0,0.2,0,0,0.3,0.2,0
436.4633333,1.636,28.2,0.727,6.2,0,0.5,0.3,0,0,0.1,0,0.1
207.182381,1.725,47.7,1.06,3.7,0,0.1,0,0,0,0.1,0,0.8
302.9240238,1.4,39.2,1.15,2.8,0,0,0,0.2,0,0,0.4,0.4
343.5390476,1.611,44.5,1.049,3.3,0.1,0,0,0.1,0,0.1,0,0.7
446.7219071,1.244,33.4,1.132,2.6,0,0,0,0.4,0,0,0.4,0.2
402.7647619,1.443,47.2,1.108,3.6,0,0.1,0,0.1,0,0.4,0,0.4
155.1147619,1.283,25,0.745,2.8,0.1,0,0.6,0,0,0.2,0.1,0
132.9647619,1.553,31.7,0.869,4.1,0,0.2,0.3,0,0,0,0.2,0.3
290.0719048,1.576,26.6,0.707,5.4,0,0.4,0.4,0,0,0.1,0,0.1
276.0607143,1.14,39.6,1.142,2.6,0,0,0,0.4,0,0.4,0.1,0.1
245.5183571,1.406,36.6,1.072,2.8,0,0,0.2,0,0,0,0.5,0.3
227.363,1.17,50.7,1.226,2.9,0,0,0,0.1,0,0.7,0.1,0.1
115.3414714,1.3,31,0.951,2.6,0,0,0.4,0,0,0.1,0.4,0.1
606.1938095,1.366,31.6,0.984,3.4,0.2,0,0,0.4,0,0,0.1,0.3
346.144419,1.467,27.6,0.776,2.4,0,0,0.5,0.1,0,0,0,0.4
662.762381,1.495,29.5,0.765,4.7,0,0.3,0.4,0,0,0.2,0,0.1
199.2635476,1.264,36.4,0.942,2.6,0,0,0.4,0,0,0.4,0.1,0.1
177.5968095,1.353,26.2,0.882,3.4,0,0,0.1,0.5,0.2,0,0,0.2
185.7471429,1.469,38.1,1.089,3.5,0,0.1,0,0.2,0,0,0.3,0.4
197.7262857,1.426,43,1.041,2.8,0,0,0.2,0,0,0.3,0.1,0.4
210.9409524,1.391,25.1,0.77,3.9,0,0.2,0.5,0,0,0.1,0.2,0
317.9528571,1.702,45.3,1.019,4.1,0.1,0.1,0,0,0,0.1,0,0.7
452.5171429,1.592,36.2,0.996,5.4,0,0.2,0,0,0.2,0,0.4,0.2
188.8152619,1.676,39.6,0.933,5,0,0,0,0,0.4,0.1,0.1,0.4
222.083969,1.244,32.4,1.045,2.4,0,0,0,0.6,0,0.1,0,0.3
312.3547619,1.416,32.8,0.968,3.6,0.2,0,0.2,0,0,0,0.4,0.2
508.9080952,1.5,42.2,0.98,5,0,0.3,0.1,0,0,0.4,0,0.2
705.0695238,1.377,36.8,1.109,3.2,0.1,0,0,0.2,0,0,0.4,0.3
125.7671429,1.662,36.4,0.864,6.4,0,0.5,0.1,0,0,0.2,0,0.2
235.5285714,1.388,40.2,1.024,5,0,0.3,0.1,0,0,0.4,0.2,0
355.5940333,1.366,39.1,1.116,2.7,0,0,0,0.3,0,0.1,0.2,0.4
140.0185476,1.245,43.1,1.222,3.5,0,0,0,0,0.1,0.3,0.6,0
244.9136238,1.646,45.1,1.093,2.9,0,0,0,0.1,0,0,0.1,0.8
126.9857143,1.779,34.5,0.802,7.3,0,0.4,0,0,0.3,0.1,0,0.2
441.3114286,1.629,37.8,0.998,5,0,0.3,0,0.1,0,0,0.2,0.4
218.166381,1.416,41,1.012,5,0,0,0,0,0.4,0.4,0.2,0
79.74357143,1.531,36.5,0.989,3.5,0,0.1,0.2,0,0,0,0.3,0.4
376.9344548,1.344,38.2,1.172,2.8,0,0,0,0.2,0,0,0.5,0.3
372.0065667,1.108,35,1.17,2.6,0,0,0,0.4,0,0.2,0.4,0
821.3744643,1.163,30.6,1.126,2.6,0,0,0.1,0.3,0,0,0.6,0
309.2968667,1.608,38.7,0.953,2.7,0,0,0.2,0.1,0,0,0,0.7
374.8890238,1.06,42.2,1.158,2.6,0,0,0,0.4,0,0.6,0,0
141.7585714,1.735,31.7,0.827,7.3,0,0.4,0,0,0.3,0,0.2,0.1
196.6311667,1.471,34.9,0.969,2.7,0,0,0.3,0,0,0,0.3,0.4
486.0657143,1.232,27.7,0.997,3.3,0.2,0,0,0.5,0,0,0.2,0.1
247.3252381,1.483,36.7,1.095,5.1,0,0.3,0,0,0,0,0.6,0.1
72.50480952,1.747,33.7,0.77,6.5,0,0,0,0,0.7,0.1,0,0.2
489.6861905,1.502,27.4,0.768,3.2,0,0.1,0.5,0,0,0,0.1,0.3
177.04325,1.226,35.4,1.135,2.8,0,0,0.2,0,0,0.1,0.7,0
299.6995238,1.571,26.3,0.707,3.9,0,0.2,0.5,0,0,0,0,0.3
472.2285476,1.5,43,1.103,2.8,0,0,0,0.2,0,0.1,0.1,0.6
131.6321667,1.561,42.7,1.121,3.5,0,0,0,0,0.1,0,0.4,0.5
387.844419,1.41,42.9,1.178,2.9,0,0,0,0.1,0,0.1,0.4,0.4
364.1536,1.278,32.5,1.079,2.5,0,0,0,0.5,0,0,0.2,0.3
208.9109524,1.456,45.1,1.069,4.3,0,0.2,0,0.1,0,0.4,0,0.3
312.5563333,1.254,37.1,1.16,2.7,0,0,0,0.3,0,0.1,0.4,0.2
12.79190952,1.724,48,1.102,3,0,0,0,0,0,0,0.1,0.9
169.346119,1.514,29.7,0.853,4.1,0,0,0.1,0.3,0.3,0,0,0.3
271.4909048,1.261,18.2,0.702,2.2,0,0,0.7,0.1,0,0,0.2,0
257.9795238,1.446,42.4,1.128,4.4,0,0.2,0,0,0,0.2,0.4,0.2
13.427,1.622,41.4,1.052,4,0,0,0,0,0.2,0,0.3,0.5
549.4665619,1.342,42.7,1.11,2.7,0,0,0,0.3,0,0.3,0,0.4
598.9295238,1.469,43,1.03,5,0,0.3,0,0.1,0,0.4,0,0.2
339.0304762,1.503,27.1,0.726,3.9,0,0.2,0.5,0,0,0.1,0,0.2
402.5019048,1.289,36.6,0.937,4,0.3,0,0.2,0,0,0.4,0.1,0
149.11,1.343,37.7,1.091,4.3,0,0.2,0.1,0,0,0.2,0.5,0
1560.138095,1.558,27.8,0.84,6.2,0,0.2,0,0.2,0.4,0,0.2,0
272.1439048,1.29,35,1.15,3.4,0,0,0.1,0,0.1,0,0.8,0
501.9852381,1.594,37.2,0.883,6.4,0,0.5,0.1,0,0,0.3,0,0.1
327.7994524,1.274,44.5,1.216,2.9,0,0,0,0.1,0,0.3,0.4,0.2
280.852381,1.088,27.6,1.114,2.4,0,0,0,0.6,0,0,0.4,0
280.4304762,1.25,42.4,1.146,3.6,0,0.1,0.1,0,0,0.4,0.4,0
425.1895952,1.259,25.5,0.904,3.9,0,0,0,0.6,0.3,0.1,0,0
197.6238905,1.257,50.9,1.154,2.9,0,0,0.1,0,0,0.7,0,0.2
126.2667929,1.352,46.4,1.138,2.8,0,0,0,0.2,0,0.4,0,0.4
183.5726905,1.729,45.7,1.055,3.5,0,0,0,0,0.1,0,0.1,0.8
339.5295238,1.387,23.7,0.747,3.3,0.2,0,0.5,0,0,0,0.2,0.1
165.4325952,1.603,42.7,0.999,4.5,0,0,0,0,0.3,0.2,0.1,0.4
245.4729286,1.534,22.1,0.647,4.5,0,0,0.4,0.1,0.4,0,0,0.1
292.46,1.396,50.2,1.2,3,0,0,0,0,0,0.4,0.2,0.4
312.7699286,1.15,44.3,1.257,2.9,0,0,0,0.1,0,0.4,0.5,0
301.331381,1.114,49.7,1.248,2.9,0,0,0,0.1,0,0.7,0.2,0
11.9358,1.104,46,1.22,2.8,0,0,0,0.2,0,0.6,0.2,0
252.0333333,1.67,34,0.825,5.6,0,0.4,0.2,0,0,0.1,0,0.3
316.113381,1.062,36.7,1.133,2.5,0,0,0,0.5,0,0.4,0.1,0
127.168,1.649,48.3,1.071,3.5,0,0,0,0,0.1,0.2,0,0.7
534.722381,1.562,32.6,0.911,6.4,0,0.5,0.1,0,0,0.1,0.3,0
267.3424571,1.225,46.3,1.182,2.9,0,0,0.1,0,0,0.5,0.3,0.1
372.5229762,1.266,34.3,1.076,2.5,0,0,0,0.5,0,0.1,0.1,0.3
143.3780952,1.717,37.7,0.884,5.7,0,0.4,0.1,0,0,0.1,0,0.4
197.4134452,1.188,32.4,1.154,2.6,0,0,0,0.4,0,0,0.5,0.1
204.0411905,1.488,45.8,1.187,3,0,0,0,0,0,0.1,0.4,0.5
641.632381,1.197,35.6,1.172,3.2,0.1,0,0,0.2,0,0.1,0.6,0
159.3190476,1.486,38.9,1.068,3.3,0.1,0,0.1,0,0,0,0.4,0.4
190.0000238,1.133,50.7,1.195,2.9,0,0,0.1,0,0,0.8,0.1,0
189.5112071,1.314,50,1.119,4,0,0,0,0,0.2,0.7,0,0.1
205.7911905,1.169,45.3,1.204,2.9,0,0,0.1,0,0,0.5,0.4,0
423.2475,1.318,47.3,1.191,2.9,0,0,0,0.1,0,0.4,0.2,0.3
357.2209976,1.358,25.5,0.817,2.3,0,0,0.4,0.3,0,0,0,0.3
112.0325952,1.369,43.3,1.181,3.5,0,0,0,0,0.1,0.2,0.5,0.2
149.4425452,1.48,32.2,0.888,2.6,0,0,0.4,0,0,0,0.2,0.4
219.9314286,1.595,40,0.94,3.2,0.1,0,0.2,0,0,0.1,0,0.6
296.8784286,1.356,32,0.929,2.6,0,0,0.4,0,0,0.1,0.3,0.2
187.6112143,1.086,33.1,1.139,2.5,0,0,0,0.5,0,0.2,0.3,0
115.5095952,1.413,46.1,1.156,3.5,0,0,0,0,0.1,0.3,0.3,0.3
231.4924048,1.359,32.9,1.013,2.7,0,0,0.3,0,0,0,0.5,0.2
156.3461429,1.493,25.9,0.809,5.1,0,0,0,0.4,0.5,0,0,0.1
73.71380952,1.386,24.8,0.77,2.4,0,0,0.6,0,0,0,0.2,0.2
471.9002381,1.436,21.9,0.71,4.3,0.1,0.2,0.5,0,0,0,0.2,0
301.1128571,1.301,29.9,0.928,3.5,0.2,0,0.3,0,0,0.1,0.4,0
197.9238095,1.776,39.6,0.946,5.8,0,0.4,0,0,0,0,0.1,0.5
159.8071429,1.121,52.5,1.192,2.9,0,0,0.1,0,0,0.9,0,0
406.486881,1.137,21.4,0.902,2.2,0,0,0.3,0.5,0,0,0.2,0
443.877619,1.538,36.2,0.905,6.4,0,0.5,0.1,0,0,0.3,0.1,0
131.9422929,1.326,39.2,1.088,2.8,0,0,0.2,0,0,0.2,0.4,0.2
353.6901667,1.098,31.3,1.142,2.5,0,0,0,0.5,0,0.1,0.4,0
213.3702381,1.238,28.2,0.805,2.4,0,0,0.6,0,0,0.3,0.1,0
338.67,1.423,45.7,1.08,5.1,0,0.3,0,0,0,0.5,0.1,0.1
364.7716667,1.416,30.3,0.957,3.9,0,0.2,0,0.5,0,0,0,0.3
255.1880738,1.315,24.7,0.705,2.3,0,0,0.7,0,0,0.2,0,0.1
333.9557381,1.262,46.3,1.213,2.9,0,0,0,0.1,0,0.4,0.3,0.2
156.3519048,1.419,23.4,0.707,2.8,0.1,0,0.6,0,0,0,0.1,0.2
134.3190476,1.459,24.3,0.751,3.9,0,0.2,0.5,0,0,0,0.2,0.1
440.4142857,1.159,46.5,1.188,3.3,0.1,0,0,0.1,0,0.6,0.2,0
297.0670476,1.378,37.3,1.119,2.7,0,0,0,0.3,0,0,0.3,0.4
11.04768095,1.377,51.5,1.147,3.5,0,0,0,0,0.1,0.6,0,0.3
150.8880952,1.488,33.4,0.972,4.2,0,0.2,0.2,0,0,0,0.4,0.2
379.8257143,1.198,36.1,1.182,2.7,0,0,0,0.3,0,0.1,0.5,0.1
344.2161905,1.174,39.7,1.176,2.7,0,0,0,0.3,0,0.3,0.3,0.1
344.4968095,1.422,41.1,1.181,2.9,0,0,0,0.1,0,0,0.5,0.4
101.8696548,1.739,41.1,0.961,4.5,0,0,0,0,0.3,0,0.1,0.6
330.7969571,1.211,36.3,1.048,2.7,0,0,0.3,0,0,0.3,0.4,0
524.027719,1.298,39.9,1.135,2.7,0,0,0,0.3,0,0.2,0.2,0.3
598.4303571,1.365,21,0.726,3.4,0,0,0.5,0.1,0.2,0,0.2,0
197.1266667,1.469,37.3,0.966,5.7,0,0.4,0.1,0,0,0.3,0.2,0
205.8387143,1.425,21.6,0.67,2.8,0,0,0.6,0.1,0.1,0,0,0.2
323.285881,1.377,27.5,0.851,2.5,0,0,0.5,0,0,0,0.3,0.2
121.3842857,1.382,27.8,0.851,4,0,0.2,0.4,0,0,0.1,0.3,0
167.1385714,1.651,39.7,1.029,5.1,0,0.3,0,0,0,0,0.3,0.4
546.5804762,1.499,25.7,0.703,3.3,0.2,0,0.5,0,0,0,0,0.3
144.477881,1.199,38.1,1.045,2.7,0,0,0.3,0,0,0.4,0.3,0
179.0838095,1.307,21.4,0.751,2.8,0.1,0,0.6,0,0,0,0.3,0
96.73204762,1.373,42.9,1.147,2.9,0,0,0.1,0,0,0.2,0.4,0.3
68.56985714,1.623,30.3,0.766,5.5,0,0.4,0.3,0,0,0.1,0,0.2
149.7284714,1.14,40.6,1.229,2.8,0,0,0,0.2,0,0.3,0.5,0
351.214881,1.513,34.3,0.952,5.5,0,0,0,0,0.5,0.1,0.4,0
347.0893881,1.562,34.8,0.88,6,0,0,0,0,0.6,0.2,0.2,0
206.1742857,1.457,29.8,0.847,3,0.1,0,0.4,0,0,0,0.2,0.3
1092.96619,1.241,37.4,1.06,3,0.1,0,0,0.4,0,0.3,0,0.2
322.3,1.52,25.6,0.729,5.4,0,0.4,0.4,0,0,0.1,0.1,0
218.191881,1.461,18.5,0.573,3.3,0,0,0.7,0,0.2,0,0,0.1
120.1228571,1.353,31.1,0.845,2.5,0,0,0.5,0,0,0.2,0.1,0.2
128.1056667,1.21,34.3,1.185,2.7,0,0,0,0.3,0,0,0.6,0.1
333.3890476,1.196,34.1,1.075,3.5,0.2,0,0,0.3,0,0.2,0.3,0
132.4780952,1.451,23.1,0.667,2.3,0,0,0.7,0,0,0,0,0.3
393.6666667,1.216,24,0.929,3.2,0.1,0,0,0.7,0.1,0,0,0.1
262.5366667,1.19,45.7,1.138,3.3,0.1,0,0.1,0,0,0.6,0.2,0
243.4380952,1.56,43.8,1,5.8,0,0.4,0,0,0,0.4,0,0.2
315.3257143,1.25,36.7,1.153,3.3,0.1,0,0.1,0,0,0.1,0.7,0
150.6230381,1.478,41.1,1.072,2.7,0,0,0,0.3,0,0.1,0,0.6
